feature,value
std_purr_duration,0.006613595836120784
std_purr_duration,0.009367724040691307
std_purr_duration,0.008759333837312828
std_purr_duration,0.010752476500954193
std_purr_duration,0.006649133871176499
std_purr_duration,0.006710597877037154
std_purr_duration,0.012749229025138127
std_purr_duration,0.006953907223257863
std_purr_duration,0.01037607661561313
std_purr_duration,0.006588839042486742
std_purr_duration,0.008250021800473246
std_purr_duration,0.007860601671955895
std_purr_duration,0.006765123418937767
std_purr_duration,0.014316589090612768
std_purr_duration,0.006378102240580705
std_purr_duration,0.012048887985345726
std_purr_duration,0.009545083397368866
std_purr_duration,0.00853913639098539
std_purr_duration,0.010839463988549628
std_purr_duration,0.005227089438608954
std_purr_duration,0.007938615180830767
std_purr_duration,0.011583013519290681
std_purr_duration,0.004676937579285808
std_purr_duration,0.006401549184472113
std_purr_duration,0.008465837631953995
std_purr_duration,0.006785929081876394
std_purr_duration,0.012922816270463797
std_purr_duration,0.008407373743788945
std_purr_duration,0.00925250881519467
std_purr_duration,0.011965682940476946
std_purr_duration,0.012942104549834643
std_purr_duration,0.005444296230662001
std_purr_duration,0.009958196953377388
std_purr_duration,0.007701967462252261
std_purr_duration,0.005492674301566768
std_purr_duration,0.014593609973208948
std_purr_duration,0.010443894395526178
std_purr_duration,0.007870361619342394
std_purr_duration,0.007362521953857432
std_purr_duration,0.008110806096341378
std_purr_duration,0.006134234678212232
std_purr_duration,0.011593759519998376
breathe_duration,0.04914973982224739
breathe_duration,0.0397270178316441
breathe_duration,0.04831019667828417
breathe_duration,0.03708037987052612
breathe_duration,0.050809015660104914
breathe_duration,0.04700627789214951
breathe_duration,0.04153041168553433
breathe_duration,0.05335619594243735
breathe_duration,0.03704553392566995
breathe_duration,0.047636759512617095
breathe_duration,0.03233616437307236
breathe_duration,0.048221761571033514
breathe_duration,0.04723627444084494
breathe_duration,0.05802112886105554
breathe_duration,0.04899427189438991
breathe_duration,0.04148958798969951
breathe_duration,0.05773133996763228
breathe_duration,0.062494785106532814
breathe_duration,0.04314832016131426
breathe_duration,0.050292011124610674
breathe_duration,0.04171019716232555
breathe_duration,0.04215728461101091
breathe_duration,0.048565316621673064
breathe_duration,0.06817870628741896
breathe_duration,0.04184298593986563
breathe_duration,0.04131151031729953
breathe_duration,0.04226215475743318
breathe_duration,0.047185010946026965
breathe_duration,0.051646239162344794
breathe_duration,0.034728086821472104
breathe_duration,0.03785584986834402
breathe_duration,0.0424693827312651
breathe_duration,0.06108636377608654
breathe_duration,0.04496376326950162
breathe_duration,0.06194680299903571
breathe_duration,0.05090568879774918
breathe_duration,0.060540944722798695
breathe_duration,0.06348679316034088
breathe_duration,0.0447675280056729
breathe_duration,0.051050228719968324
breathe_duration,0.046810642211451245
breathe_duration,0.03453481261260599
breathe_duration,0.062444605214701236
breathe_duration,0.04727784636750033
breathe_duration,0.04270373895942978
breathe_duration,0.061989805649426896
breathe_duration,0.04219353178332228
breathe_duration,0.04516021688444557
breathe_duration,0.045658053150062515
breathe_duration,0.0569868247576964
breathe_duration,0.0493440133026707
breathe_duration,0.04127102373779115
breathe_duration,0.027719123204215258
breathe_duration,0.04370498348579941
breathe_duration,0.05738435983314667
breathe_duration,0.056897629567718495
breathe_duration,0.051365059797616054
breathe_duration,0.05872385618883284
breathe_duration,0.05108854723864055
breathe_duration,0.062266778983607614
breathe_duration,0.0374767393277606
breathe_duration,0.050173037157891905
breathe_duration,0.03724633469060112
breathe_duration,0.054987625488500856
breathe_duration,0.038268732637627784
breathe_duration,0.04777713087454125
breathe_duration,0.05573519441213787
breathe_duration,0.0549793944549623
breathe_duration,0.04313360475183714
breathe_duration,0.05498241539058676
breathe_duration,0.04376804266440635
breathe_duration,0.034962959153116875
breathe_duration,0.03960922267493045
breathe_duration,0.05320374394472495
breathe_duration,0.05103308244581243
breathe_duration,0.04981921611980432
breathe_duration,0.0544762355121098
breathe_duration,0.035802617940113475
breathe_duration,0.05152244954893514
breathe_duration,0.04349382816201639
breathe_duration,0.04123002086754092
breathe_duration,0.06206790884475237
breathe_duration,0.052264253702338656
breathe_duration,0.05442059367223731
breathe_duration,0.047853728564529595
breathe_duration,0.042617377083491684
breathe_duration,0.05199080846064329
breathe_duration,0.04984867164334423
breathe_duration,0.05414830792662456
breathe_duration,0.035850607037436685
breathe_duration,0.04335580383095754
breathe_duration,0.05028070097457259
breathe_duration,0.05779243824306882
breathe_duration,0.060099352560625284
breathe_duration,0.04734788658120613
breathe_duration,0.06123261637842684
breathe_duration,0.040145231089643414
breathe_duration,0.05244339476520522
breathe_duration,0.04804610598012185
breathe_duration,0.04622175147349166
purr_duration,0.016449507807876074
purr_duration,0.02187629400832666
purr_duration,0.016584371980120284
purr_duration,0.018214807546708445
purr_duration,0.02015918381352135
purr_duration,0.01763642166650337
purr_duration,0.02906277593448163
purr_duration,0.014898805494801702
purr_duration,0.026038679519304046
purr_duration,0.0219674021718388
purr_duration,0.012990541743010309
purr_duration,0.03331430444233376
purr_duration,0.01571138773608322
purr_duration,0.021113191903431038
purr_duration,0.022576390135483463
purr_duration,0.013384613557655762
purr_duration,0.02239298661238414
purr_duration,0.01957447280187339
purr_duration,0.015786137049434445
purr_duration,0.026136738594883174
purr_duration,0.009603079462778318
purr_duration,0.03209798934927328
purr_duration,0.013712198642520483
purr_duration,0.013277659675421227
purr_duration,0.021714565770307292
purr_duration,0.017652792891883387
purr_duration,0.01585314784298339
purr_duration,0.01684247407750503
purr_duration,0.023540606396731827
purr_duration,0.01480844350809242
purr_duration,0.017359059236602088
purr_duration,0.01960436938676533
purr_duration,0.01597614634071641
purr_duration,0.012852844369385153
purr_duration,0.032837740597919184
purr_duration,0.017189511048068696
purr_duration,0.008863280096516896
purr_duration,0.022120388845631167
purr_duration,0.016909902391315283
purr_duration,0.023123686680789353
purr_duration,0.02331126123637861
purr_duration,0.025564912050483706
purr_duration,0.023471319828257817
purr_duration,0.031013629188180562
purr_duration,0.012326169860221746
purr_duration,0.03237886975654837
purr_duration,0.01582436560245638
purr_duration,0.014217446674871523
purr_duration,0.018191521115707925
purr_duration,0.026539509248158018
purr_duration,0.018116266470132585
purr_duration,0.01733125941168559
purr_duration,0.018796664139232002
purr_duration,0.01620059704110491
purr_duration,0.017976455363326975
purr_duration,0.019312304094476516
purr_duration,0.016870981059977565
purr_duration,0.018645767107989958
purr_duration,0.018635283844206416
purr_duration,0.022981874935681604
purr_duration,0.020084310067880487
purr_duration,0.02326280586143766
purr_duration,0.015580221434283344
purr_duration,0.01680084858862489
purr_duration,0.01650472185538428
purr_duration,0.022383784090687114
purr_duration,0.018447766261922377
purr_duration,0.01678367026264923
purr_duration,0.020284486875754033
purr_duration,0.01943712777061518
purr_duration,0.021658534063916768
purr_duration,0.013238615918088182
purr_duration,0.020814773710879742
purr_duration,0.018472402575768574
purr_duration,0.02059193629516958
purr_duration,0.017588182429734665
purr_duration,0.01874900011027129
purr_duration,0.01657941173233553
purr_duration,0.01834564661436847
purr_duration,0.019992941458359358
purr_duration,0.018746953653980276
purr_duration,0.00927635346115479
purr_duration,0.019988681887061613
purr_duration,0.008660359494369866
purr_duration,0.02468694541313801
purr_duration,0.019759744801545145
purr_duration,0.01677122509208593
purr_duration,0.023605492895807476
purr_duration,0.018477001382001444
purr_duration,0.01789872044942772
purr_duration,0.016602467743938438
purr_duration,0.014560499171349878
purr_duration,0.026875463549495753
purr_duration,0.015557771197670472
purr_duration,0.01846807729364616
purr_duration,0.01898454717315784
purr_duration,0.02476402268181669
purr_duration,0.018615990480750952
purr_duration,0.015610747336318882
purr_duration,0.017636304666921416
mean_silence_duration,0.047411879739172824
mean_silence_duration,0.033974016660473026
mean_silence_duration,0.04204019690824367
mean_silence_duration,0.043965300199676864
mean_silence_duration,0.04738617911682705
mean_silence_duration,0.02806413145706061
mean_silence_duration,0.04348288525003834
mean_silence_duration,0.03029982325310295
mean_silence_duration,0.04444285932613793
mean_silence_duration,0.03609205243523114
mean_silence_duration,0.04018684041250932
mean_silence_duration,0.03986787040888732
mean_silence_duration,0.04089653502904747
mean_silence_duration,0.04099632647867054
mean_silence_duration,0.027785730229516244
mean_silence_duration,0.04350490575598979
mean_silence_duration,0.043635564857252486
mean_silence_duration,0.03592881780090541
mean_silence_duration,0.0491100429811937
mean_silence_duration,0.028441779178359175
mean_silence_duration,0.03797408724712275
mean_silence_duration,0.040311221795459984
mean_silence_duration,0.047542601973442296
mean_silence_duration,0.03094353918310289
mean_silence_duration,0.03545334304727009
mean_silence_duration,0.01891465252854616
mean_silence_duration,0.01197683095480085
mean_silence_duration,0.03710787950845084
mean_silence_duration,0.04837396334918016
mean_silence_duration,0.03466600877950552
mean_silence_duration,0.029259943591782068
mean_silence_duration,0.03962707332968221
mean_silence_duration,0.03539822145728074
mean_silence_duration,0.034262944538234176
mean_silence_duration,0.032945907465919425
mean_silence_duration,0.04834545036310074
mean_silence_duration,0.035990350724111365
mean_silence_duration,0.028810137739562494
mean_silence_duration,0.042555297045242
mean_silence_duration,0.03883018040742539
mean_silence_duration,0.04107557506743079
mean_silence_duration,0.035909495719501985
mean_silence_duration,0.04616331369763878
mean_silence_duration,0.05205137832266148
mean_silence_duration,0.045295367075550735
mean_silence_duration,0.04607497944506593
mean_silence_duration,0.02876297259507841
mean_silence_duration,0.03419793053654113
mean_silence_duration,0.03966883858251045
mean_silence_duration,0.046301438240156034
mean_silence_duration,0.0405530383255488
mean_silence_duration,0.041408718174554764
mean_silence_duration,0.0437631100361203
mean_silence_duration,0.040066640745742815
mean_silence_duration,0.019823601687683587
mean_silence_duration,0.04411631481470336
mean_silence_duration,0.04899794298682335
mean_silence_duration,0.03870796418534032
mean_silence_duration,0.03561059989507458
mean_silence_duration,0.02797290390089651
mean_silence_duration,0.03748530428085596
mean_silence_duration,0.03241415985841435
mean_silence_duration,0.026254966736180232
mean_silence_duration,0.03132039701453688
mean_silence_duration,0.02839125238203859
mean_silence_duration,0.03323070637566682
mean_silence_duration,0.03635236950674046
mean_silence_duration,0.029096453713842715
mean_silence_duration,0.03824805830229104
mean_silence_duration,0.036437151707859786
mean_silence_duration,0.0337605249782558
mean_silence_duration,0.032819117928548115
mean_silence_duration,0.043799573736555936
mean_silence_duration,0.0427828765691963
mean_silence_duration,0.024156808360137484
mean_silence_duration,0.04725597807098809
mean_silence_duration,0.040347997547497655
mean_silence_duration,0.03536874898834233
mean_silence_duration,0.033720818723778634
mean_silence_duration,0.02512533189463872
mean_silence_duration,0.03442450431701493
mean_silence_duration,0.04016335029588032
mean_silence_duration,0.02865267345417961
mean_silence_duration,0.03120894202366813
mean_silence_duration,0.0366803481193528
mean_silence_duration,0.0449555518386661
mean_silence_duration,0.03477173669661165
mean_silence_duration,0.024187673206323427
mean_silence_duration,0.03492351147301593
mean_silence_duration,0.03702626747591304
mean_silence_duration,0.040287903488915026
mean_silence_duration,0.030822269544918353
mean_silence_duration,0.0313694317104035
mean_silence_duration,0.043976267639836766
mean_silence_duration,0.02316613168707638
mean_silence_duration,0.03655762000104951
mean_silence_duration,0.04392629002108695
mean_silence_duration,0.030719402902777682
mean_silence_duration,0.02050273588155635
mean_silence_duration,0.029495621597269196
std_silence_duration,0.007987541760165242
std_silence_duration,0.014094057063029929
std_silence_duration,0.010069550708135255
std_silence_duration,0.011918632539334832
std_silence_duration,0.012992293809981861
std_silence_duration,0.010691121443158258
std_silence_duration,0.00554766927283001
std_silence_duration,0.012542946301851099
std_silence_duration,0.01583182278351496
std_silence_duration,0.01253692186747727
std_silence_duration,0.008149351507489914
std_silence_duration,0.010825070402936645
std_silence_duration,0.008992254623487074
std_silence_duration,0.004103687710475214
std_silence_duration,0.009816725871913455
std_silence_duration,0.009087661274966173
std_silence_duration,0.011374106912233643
std_silence_duration,0.01011827485626639
std_silence_duration,0.011763953187282216
std_silence_duration,0.009411459422187362
std_silence_duration,0.014139993634989882
std_silence_duration,0.016137495826716173
std_silence_duration,0.012293161295440771
std_silence_duration,0.01174673308166455
std_silence_duration,0.013595927037343393
std_silence_duration,0.014703687270677978
std_silence_duration,0.008784859037753317
std_silence_duration,0.009261169981600568
std_silence_duration,0.013985916160627367
std_silence_duration,0.007323801671740007
std_silence_duration,0.013446621687003986
std_silence_duration,0.013031240063949078
std_silence_duration,0.010704805776498915
std_silence_duration,0.007019322163114806
std_silence_duration,0.01057012944128504
std_silence_duration,0.007385304138407013
std_silence_duration,0.006525923317988322
std_silence_duration,0.009279016317871156
std_silence_duration,0.010719641997426572
std_silence_duration,0.008811644802178581
std_silence_duration,0.01189223197575148
std_silence_duration,0.01259423114362568
std_silence_duration,0.012369053132433595
std_silence_duration,0.012824896097446355
std_silence_duration,0.006983632945053529
std_silence_duration,0.006402900247256254
std_silence_duration,0.010654938181777904
std_silence_duration,0.007608463218026853
std_silence_duration,0.008514513769573873
std_silence_duration,0.018665694217726445
std_silence_duration,0.006944153998015381
std_silence_duration,0.007713835096721388
std_silence_duration,0.014812127957871785
std_silence_duration,0.007159893761398056
std_silence_duration,0.009682149348143739
std_silence_duration,0.01235298869930526
std_silence_duration,0.007777541489751134
std_silence_duration,0.01231462074687676
std_silence_duration,0.011330041170366522
std_silence_duration,0.01121798740992653
std_silence_duration,0.012478833396362052
std_silence_duration,0.00361183147798459
std_silence_duration,0.012396235694692795
std_silence_duration,0.010442570745177435
std_silence_duration,0.01500513911893537
std_silence_duration,0.010831585614034125
std_silence_duration,0.011033790263845857
std_silence_duration,0.012383560717091518
std_silence_duration,0.012299411484993129
std_silence_duration,0.010456223078241894
std_silence_duration,0.012121479320173675
std_silence_duration,0.013542563237751416
std_silence_duration,0.00945422011188555
std_silence_duration,0.0114093521800054
std_silence_duration,0.011647512829858998
std_silence_duration,0.009621748652120765
std_silence_duration,0.00998783373698273
std_silence_duration,0.004294602968718581
std_silence_duration,0.008561545220215289
std_silence_duration,0.011945844003650348
std_silence_duration,0.0076138691064798845
std_silence_duration,0.01408823963036392
std_silence_duration,0.008869745305909706
std_silence_duration,0.010374215256824455
std_silence_duration,0.00724861742564541
std_silence_duration,0.011641959296427586
std_silence_duration,0.010534874481954812
std_silence_duration,0.010818526710219411
std_silence_duration,0.02662425067916271
std_silence_duration,0.010357229956783322
std_silence_duration,0.010097597626097358
std_silence_duration,0.01551041527096774
std_silence_duration,0.007077951457777436
std_silence_duration,0.01186768624217897
std_silence_duration,0.01053139568133508
std_silence_duration,0.011191266093281443
std_silence_duration,0.008080528679583709
std_silence_duration,0.011280924654865916
std_silence_duration,0.014622322635686653
std_silence_duration,0.009968001470293772
n_purr_notes,0.013045633033726026
n_purr_notes,0.019015528098372154
n_purr_notes,0.0068142964414772324
n_purr_notes,0.010951311803557205
n_purr_notes,0.012000082613730215
n_purr_notes,0.007887195232327272
n_purr_notes,0.015697782416290964
n_purr_notes,0.01238883900331627
n_purr_notes,0.010697601750630082
n_purr_notes,0.011351290124011492
n_purr_notes,0.01139959479806777
n_purr_notes,0.018113909487968337
n_purr_notes,0.009453710960041196
n_purr_notes,0.015915715854847887
n_purr_notes,0.011123048787417576
n_purr_notes,0.010581430635899827
n_purr_notes,0.006726273002304621
n_purr_notes,0.013089876253997672
n_purr_notes,0.01257929506185161
n_purr_notes,0.012082823355375378
n_purr_notes,0.009165561297000255
n_purr_notes,0.021251872066791994
n_purr_notes,0.01527154403410267
n_purr_notes,0.010656162644383816
n_purr_notes,0.013400012673072675
n_purr_notes,0.008272162868198839
n_purr_notes,0.006667667728567462
n_purr_notes,0.008618457594226171
n_purr_notes,0.016156458199117266
n_purr_notes,0.009262917966448826
n_purr_notes,0.013991999085296154
n_purr_notes,0.010284411639265165
n_purr_notes,0.008958292843391997
n_purr_notes,0.014432547107396543
n_purr_notes,0.012238397648480925
n_purr_notes,0.014464514455736337
n_purr_notes,0.009153745340591069
n_purr_notes,0.01989881121366412
n_purr_notes,0.008941011705866237
n_purr_notes,0.011272712634419346
n_purr_notes,0.014898268447638262
n_purr_notes,0.008776784053569138
n_purr_notes,0.011908960728523077
n_purr_notes,0.014902645952462145
n_purr_notes,0.01711620211797657
n_purr_notes,0.012583341771426435
n_purr_notes,0.007300072034738954
n_purr_notes,0.008427013599027236
n_purr_notes,0.01462368463668833
n_purr_notes,0.009507090614934145
n_purr_notes,0.011817782143440696
n_purr_notes,0.004530940299477322
n_purr_notes,0.015889302206846572
n_purr_notes,0.015062383136083754
n_purr_notes,0.008710584337098872
n_purr_notes,0.009473639818159163
n_purr_notes,0.01109482564206307
n_purr_notes,0.008034418845524085
n_purr_notes,0.010448262045094006
n_purr_notes,0.012881362006310121
n_purr_notes,0.009189431250643436
n_purr_notes,0.0076168860947108405
n_purr_notes,0.008802452258285767
n_purr_notes,0.010945822254997632
n_purr_notes,0.012622729348197298
n_purr_notes,0.005065095363080392
n_purr_notes,0.015641491861424724
n_purr_notes,0.020690724977953445
n_purr_notes,0.009737371893207463
n_purr_notes,0.012603726317232444
n_purr_notes,0.009281781092535092
n_purr_notes,0.010391700453704944
n_purr_notes,0.01156066571714189
n_purr_notes,0.010378118738967244
n_purr_notes,0.01315367684624565
n_purr_notes,0.00882138057542043
n_purr_notes,0.010505961441988813
n_purr_notes,0.009847612964925727
n_purr_notes,0.016123134295205576
n_purr_notes,0.013447290624774377
n_purr_notes,0.010357076829735525
n_purr_notes,0.01205935061368144
n_purr_notes,0.011535159389746214
n_purr_notes,0.009358976195319798
n_purr_notes,0.009895774537284577
n_purr_notes,0.01610150759598549
n_purr_notes,0.010740779258485206
n_purr_notes,0.017076079629577436
n_purr_notes,0.009240146670601652
n_purr_notes,0.007185242058127512
n_purr_notes,0.012042071334814055
n_purr_notes,0.013503794931447622
n_purr_notes,0.014358072430819649
n_purr_notes,0.007215309559396887
n_purr_notes,0.012033006368602148
n_purr_notes,0.01193587191017061
n_purr_notes,0.007938773029817691
n_purr_notes,0.010286380563209256
n_purr_notes,0.010910308647888042
n_purr_notes,0.011474187116156557
song_length,0.02937356265584849
song_length,0.03804341098349491
song_length,0.02508277530043221
song_length,0.02521466119159521
song_length,0.02787028515306657
song_length,0.01732893319739293
song_length,0.026985429469449717
song_length,0.032208686791259045
song_length,0.03269365293511648
song_length,0.024476600896666322
song_length,0.032656671118497835
song_length,0.029910450710885682
song_length,0.031993833367095006
song_length,0.03281359684470073
song_length,0.02642100093330648
song_length,0.018267338111213182
song_length,0.033641840188299604
song_length,0.034330186048372825
song_length,0.020095290508482334
song_length,0.02847801576831047
song_length,0.03434130395422602
song_length,0.026507177653049562
song_length,0.022132920364198262
song_length,0.02141597054963437
song_length,0.035682160869420006
song_length,0.04140245394104819
song_length,0.025402329260290128
song_length,0.0335265864173807
song_length,0.03436648730372268
song_length,0.025909152624725044
song_length,0.014437918087171299
song_length,0.02618786262392842
song_length,0.030024852688215947
song_length,0.03942521596616981
song_length,0.031946739059843736
song_length,0.02170945609795534
song_length,0.020785361166492475
song_length,0.03886773184165547
song_length,0.02183765298064916
song_length,0.03184028919665538
song_length,0.02807212506852068
song_length,0.03126758662309
song_length,0.033050727072698086
song_length,0.031425225103771916
song_length,0.03622433408508464
song_length,0.02897679807468502
song_length,0.01624792934368298
song_length,0.028587698626208292
song_length,0.03478673934559663
song_length,0.03885487714011682
song_length,0.027988913317636022
song_length,0.022636717191003967
song_length,0.0382454536363513
song_length,0.025817038861370042
song_length,0.02199663801769477
song_length,0.04453560987903781
song_length,0.022109570348033927
song_length,0.020594463226623252
song_length,0.03926124957165118
song_length,0.027916642846118712
song_length,0.025044325652376208
song_length,0.03094722986334036
song_length,0.027755423406282828
song_length,0.03761540642393291
song_length,0.02303501245618783
song_length,0.026206599786804497
song_length,0.027995685807723363
song_length,0.03293155290022224
song_length,0.023455042061314813
song_length,0.035741848768412986
song_length,0.025572370377106572
song_length,0.021177436616009963
song_length,0.042344605827176626
song_length,0.023414385015570267
song_length,0.033467443911716334
song_length,0.029870684041796405
song_length,0.0249096470789669
song_length,0.022372253252888285
song_length,0.031100830715470824
song_length,0.022130061963831604
song_length,0.028389530653157087
song_length,0.029431008652750626
song_length,0.035340407815162914
song_length,0.0216187555078341
song_length,0.03203755543997733
song_length,0.025330161146002016
song_length,0.02850518696428608
song_length,0.03322231974864618
song_length,0.03373116055901173
song_length,0.021697206385901925
song_length,0.03171668442972058
song_length,0.03541676034844428
song_length,0.038553229862749595
song_length,0.030440168237104527
song_length,0.041185913265765595
song_length,0.03167082642162709
song_length,0.03396001309071405
song_length,0.023510302831942848
song_length,0.027548989071728334
song_length,0.02750220549605616
purr_ioi,0.03211345278446026
purr_ioi,0.043965051866266834
purr_ioi,0.03153016500383377
purr_ioi,0.032359999862367574
purr_ioi,0.03649611618033153
purr_ioi,0.028254040459218685
purr_ioi,0.0428278772211328
purr_ioi,0.04208959440387132
purr_ioi,0.035879940446063636
purr_ioi,0.039459378189226985
purr_ioi,0.03434981521319396
purr_ioi,0.03739348509816648
purr_ioi,0.04341551935777211
purr_ioi,0.026016235787519926
purr_ioi,0.029346851640854262
purr_ioi,0.034645654689568414
purr_ioi,0.027830140588776784
purr_ioi,0.04460200763289305
purr_ioi,0.03309420494057338
purr_ioi,0.031224685480210814
purr_ioi,0.04289448448684204
purr_ioi,0.02402753856067218
purr_ioi,0.038962794774123524
purr_ioi,0.03459603019602637
purr_ioi,0.04022822697427981
purr_ioi,0.04018785573543591
purr_ioi,0.018787425986598643
purr_ioi,0.03713386401883663
purr_ioi,0.04898370038433131
purr_ioi,0.03884949294608151
purr_ioi,0.029910671785185076
purr_ioi,0.033644369773448
purr_ioi,0.02887024441007502
purr_ioi,0.029727970900529303
purr_ioi,0.02867824911358831
purr_ioi,0.028736082339168512
purr_ioi,0.03276401899409976
purr_ioi,0.04232347928543653
purr_ioi,0.01763927120770622
purr_ioi,0.03450510488227539
purr_ioi,0.037801835806160825
purr_ioi,0.028633512132017806
purr_ioi,0.03486171132584637
purr_ioi,0.03202931831240521
purr_ioi,0.03629062845224077
purr_ioi,0.03664747719926073
purr_ioi,0.039182023666642175
purr_ioi,0.043031068029329156
purr_ioi,0.04097969812795159
purr_ioi,0.04551960413259668
purr_ioi,0.04267099044101862
purr_ioi,0.0337959697994485
purr_ioi,0.03684616345630149
purr_ioi,0.030877519167109308
purr_ioi,0.0284014668203605
