feature,value
breathe_mfcc_0,0.007276701356704738
breathe_mfcc_0,0.006826520933789942
breathe_mfcc_0,0.013039788798027334
breathe_mfcc_0,0.007871773743060752
breathe_mfcc_0,0.013598525403570077
breathe_mfcc_0,0.022179404881963745
breathe_mfcc_0,0.01198410889306415
breathe_mfcc_0,0.005500785376338259
breathe_mfcc_0,0.012817594991748678
breathe_mfcc_0,0.003184151986966495
breathe_mfcc_0,0.00507649340356097
breathe_mfcc_0,0.011454684182693527
breathe_mfcc_0,0.0058730215128281185
breathe_mfcc_0,0.012106457328494842
breathe_mfcc_0,0.005007737591124579
breathe_mfcc_0,0.011314528621053326
breathe_mfcc_0,0.003304804653915305
breathe_mfcc_0,0.008476744443656618
breathe_mfcc_0,0.015065868205837371
breathe_mfcc_0,0.006658549334251437
breathe_mfcc_0,0.0035440268288632493
breathe_mfcc_0,0.005364519027438586
breathe_mfcc_0,0.008113244774895119
breathe_mfcc_0,0.0029059682805864786
breathe_mfcc_0,0.011200902674087885
breathe_mfcc_0,0.0024121934806447614
breathe_mfcc_0,0.003275119518514501
breathe_mfcc_0,0.004426604624959596
breathe_mfcc_0,0.0018073644314848306
breathe_mfcc_0,0.010505752739301754
breathe_mfcc_0,0.003255676035262901
breathe_mfcc_1,0.012341070218834483
breathe_mfcc_1,0.009619931588731038
breathe_mfcc_1,0.008821601842365476
breathe_mfcc_1,0.00818738761403873
breathe_mfcc_1,4.535837022683702e-05
breathe_mfcc_1,0.013597881666481742
breathe_mfcc_1,0.007257465371490912
breathe_mfcc_1,0.007862463144115593
breathe_mfcc_1,0.003935518201757848
breathe_mfcc_1,0.005101270326421953
breathe_mfcc_1,0.004347303848334222
breathe_mfcc_1,0.009729643599395278
breathe_mfcc_1,0.003060529964611363
breathe_mfcc_1,0.006586200830807148
breathe_mfcc_1,0.009766576826602882
breathe_mfcc_1,0.009579414029117373
breathe_mfcc_1,0.00643231634074436
breathe_mfcc_1,0.006896919361689012
breathe_mfcc_1,0.003417976785863264
breathe_mfcc_1,0.001718526974057098
breathe_mfcc_1,0.007134647315405296
breathe_mfcc_1,0.006514919720639651
breathe_mfcc_1,0.008201680049931133
breathe_mfcc_1,0.005171246894377629
breathe_mfcc_1,0.009303863943213836
breathe_mfcc_1,0.007271252319514254
breathe_mfcc_1,0.012241647088393974
breathe_mfcc_1,0.009906185797398387
breathe_mfcc_1,0.001482643106511697
breathe_mfcc_1,0.0040546357543251145
breathe_mfcc_1,0.004605110314760249
breathe_mfcc_1,0.004001487841874528
breathe_mfcc_1,0.010857565711614501
breathe_mfcc_1,0.004194220241288
breathe_mfcc_1,0.0056612828812985265
breathe_mfcc_1,0.009483940585572621
breathe_mfcc_1,0.01550434997590307
breathe_mfcc_1,0.007847559106722166
breathe_mfcc_1,0.012747521958983947
breathe_mfcc_1,0.006033940793588292
breathe_mfcc_1,0.014921449794488888
breathe_mfcc_1,0.0052761568946667866
breathe_mfcc_1,0.008470070515209262
breathe_mfcc_1,0.0012860161245482357
breathe_mfcc_1,0.0005599948094877124
breathe_mfcc_1,0.0054527168776492985
breathe_mfcc_1,0.0110811427226379
breathe_mfcc_1,0.004809321537015664
breathe_mfcc_1,0.012278937350002328
breathe_mfcc_1,0.003504092982845314
breathe_mfcc_1,0.006255218959128324
breathe_mfcc_1,0.006323572996395394
breathe_mfcc_1,0.0009350572099007089
breathe_mfcc_1,0.006189859892806738
breathe_mfcc_1,0.006981348987323466
breathe_mfcc_1,0.011328540785086473
breathe_mfcc_1,0.005036180780744281
breathe_mfcc_1,0.006072309889012283
breathe_mfcc_1,0.004940525756339659
breathe_mfcc_1,0.0022449494949494954
breathe_mfcc_1,0.003071913858907181
breathe_mfcc_1,0.00434395681947636
breathe_mfcc_1,0.003910311470930344
breathe_mfcc_1,0.0028284810530147036
breathe_mfcc_1,0.005321251936484137
breathe_mfcc_1,0.012121780218755051
breathe_mfcc_1,0.012098058575281062
breathe_mfcc_1,0.004145594414175073
breathe_mfcc_1,0.007161227311205906
breathe_mfcc_1,0.006850054087361779
breathe_mfcc_1,0.011188617572176249
breathe_mfcc_1,0.006751126366772231
breathe_mfcc_1,0.011319724824642519
breathe_mfcc_1,0.006938008844795436
breathe_mfcc_1,0.0014487163002014451
breathe_mfcc_1,0.004946703808405945
breathe_mfcc_1,0.003251749817657704
breathe_mfcc_1,0.008417683651445108
breathe_mfcc_1,0.0056597420264174305
breathe_mfcc_1,0.010079305719145752
breathe_mfcc_1,0.0035253912151931377
breathe_mfcc_1,0.008309293577368879
breathe_mfcc_1,0.007564901984026417
breathe_mfcc_1,0.005733785728803297
breathe_mfcc_1,0.015027858674138774
breathe_mfcc_1,0.004471208158146745
breathe_mfcc_1,0.009091142265673162
breathe_mfcc_1,0.0068041252743536495
breathe_mfcc_1,0.007577304957322232
breathe_mfcc_1,0.002135596718939377
breathe_mfcc_1,0.003421771663205713
breathe_mfcc_1,0.0021908851038119387
breathe_mfcc_1,0.014139416234725056
breathe_mfcc_1,0.008247180844826304
breathe_mfcc_1,0.007974514330719306
breathe_mfcc_1,0.007002772881804565
breathe_mfcc_1,0.004024785661727695
breathe_mfcc_1,0.0018350557305504872
breathe_mfcc_1,0.012873610728191343
breathe_mfcc_1,0.005949293960650013
breathe_mfcc_2,0.00820726475934886
breathe_mfcc_2,0.003775799219394317
breathe_mfcc_2,0.006914463401919201
breathe_mfcc_2,0.007195997370511956
breathe_mfcc_2,0.008538171772429588
breathe_mfcc_2,0.006092182421333247
breathe_mfcc_2,0.009512455603340339
breathe_mfcc_2,0.007659590744678815
breathe_mfcc_2,0.013375279772125114
breathe_mfcc_2,0.00500036941669679
breathe_mfcc_2,0.013652998244638457
breathe_mfcc_2,0.014984706352440178
breathe_mfcc_2,0.013729944690081465
breathe_mfcc_2,0.010846442055636413
breathe_mfcc_2,0.007550486363221912
breathe_mfcc_2,0.010786660594750093
breathe_mfcc_2,0.005847330997552608
breathe_mfcc_2,0.008922315210782593
breathe_mfcc_2,0.011455599342731226
breathe_mfcc_2,0.006632960391278196
breathe_mfcc_2,0.005074202609293323
breathe_mfcc_2,0.00522543077821611
breathe_mfcc_2,0.008445898217107463
breathe_mfcc_2,0.0066242452936535095
breathe_mfcc_2,0.013252169962051582
breathe_mfcc_2,0.006435975307278609
breathe_mfcc_2,0.005069675384037418
breathe_mfcc_2,0.002816017316017315
breathe_mfcc_2,0.006297190465210152
breathe_mfcc_2,0.011028917271075144
breathe_mfcc_2,0.005141071458437411
breathe_mfcc_2,0.006030214112109078
breathe_mfcc_2,0.00498675557085738
breathe_mfcc_2,0.003517675320034179
breathe_mfcc_2,0.007171241312785551
breathe_mfcc_2,0.0123825420442425
breathe_mfcc_2,0.0037399696037942855
breathe_mfcc_2,0.008897812481958716
breathe_mfcc_2,0.0047681508131464
breathe_mfcc_2,0.00285635390250775
breathe_mfcc_2,0.01996732725297486
breathe_mfcc_2,0.016742700775393877
breathe_mfcc_2,0.007937460097541014
breathe_mfcc_2,0.008032419205043101
breathe_mfcc_2,0.005378886386225043
breathe_mfcc_2,0.005660250331057741
breathe_mfcc_2,0.007430850956332339
breathe_mfcc_2,0.006181458364905864
breathe_mfcc_2,0.004762959658354324
breathe_mfcc_2,0.008273295980802436
breathe_mfcc_2,0.01558143787860665
breathe_mfcc_2,0.011420104701179837
breathe_mfcc_2,0.008029263091534884
breathe_mfcc_2,0.01430805667007936
breathe_mfcc_2,0.0072760114311845835
breathe_mfcc_2,0.009565181255447253
breathe_mfcc_2,0.005906296158271835
breathe_mfcc_2,0.0059315788312432035
breathe_mfcc_2,0.012972468054068672
breathe_mfcc_2,0.010028505737423025
breathe_mfcc_2,0.0057297177169410565
breathe_mfcc_2,0.006975899678356807
breathe_mfcc_2,0.01381040308709067
breathe_mfcc_2,0.005166844101693882
breathe_mfcc_2,0.0056642072324003265
breathe_mfcc_2,0.008339945797593902
breathe_mfcc_2,0.00897460975102535
breathe_mfcc_2,0.010252267888428545
breathe_mfcc_2,0.006817716400607478
breathe_mfcc_2,0.006036004269745726
breathe_mfcc_2,0.012812446934941
breathe_mfcc_2,0.011571306013404713
breathe_mfcc_2,0.006455132034928915
breathe_mfcc_2,0.001034028029970169
breathe_mfcc_2,0.006306088936899301
breathe_mfcc_2,0.010042392321024423
breathe_mfcc_2,0.015568886974806347
breathe_mfcc_2,0.006982945063881727
breathe_mfcc_2,0.01018603332929304
breathe_mfcc_2,0.008865174397608522
breathe_mfcc_2,0.0031835497835497827
breathe_mfcc_2,0.011009110367938618
breathe_mfcc_2,0.010543595037840721
breathe_mfcc_2,0.002354094076601074
breathe_mfcc_2,0.001967120833427119
breathe_mfcc_2,0.009287124167120978
breathe_mfcc_2,0.0035549895404456233
breathe_mfcc_2,0.00810767993030866
breathe_mfcc_2,0.006733083170218244
breathe_mfcc_2,0.01593771841125373
breathe_mfcc_2,0.014818068811194143
breathe_mfcc_2,0.004573068872085379
breathe_mfcc_2,0.005109719873942975
breathe_mfcc_2,0.005009591872918916
breathe_mfcc_2,0.01602398633590103
breathe_mfcc_2,0.008600367992021785
breathe_mfcc_2,0.012325695397802119
breathe_mfcc_2,0.005288437791114051
breathe_mfcc_2,0.0032796820385719203
breathe_mfcc_2,0.01142984853125779
breathe_mfcc_3,0.009251244684816924
breathe_mfcc_3,0.005205874327499984
breathe_mfcc_3,0.006322253091203401
breathe_mfcc_3,0.013493958846295239
breathe_mfcc_3,0.01689272098680887
breathe_mfcc_3,0.0068399896915175
breathe_mfcc_3,0.0005949008498583598
breathe_mfcc_3,0.005113448691282262
breathe_mfcc_3,0.005878860415015001
breathe_mfcc_3,0.004067057748580079
breathe_mfcc_3,0.006577226150030474
breathe_mfcc_3,0.007184679915707551
breathe_mfcc_3,0.013443155548427854
breathe_mfcc_3,0.014226129432742202
breathe_mfcc_3,0.01274909887133261
breathe_mfcc_3,0.007793023095795247
breathe_mfcc_3,0.007874496161101167
breathe_mfcc_3,0.017272909908222635
breathe_mfcc_3,0.006726639309129099
breathe_mfcc_3,0.00885726737444255
breathe_mfcc_3,0.0018421208776904193
breathe_mfcc_3,0.003933974112327399
breathe_mfcc_3,0.009060888577022991
breathe_mfcc_3,0.008449713127966814
breathe_mfcc_3,0.004568546388182686
breathe_mfcc_3,0.003838432823949021
breathe_mfcc_3,0.006730040292826979
breathe_mfcc_3,0.013996889741263235
breathe_mfcc_3,0.007904291036429404
breathe_mfcc_3,0.0030266918465130283
breathe_mfcc_3,0.007096076449743818
breathe_mfcc_3,0.00950161732482613
breathe_mfcc_3,0.0067142237105676855
breathe_mfcc_3,0.012247247405282264
breathe_mfcc_3,0.016077982295841356
breathe_mfcc_3,0.015796513779559096
breathe_mfcc_3,0.005782172938867347
breathe_mfcc_3,0.0042908861628202215
breathe_mfcc_3,0.006496248854041006
breathe_mfcc_3,0.005639981342404708
breathe_mfcc_3,0.02152603557015079
breathe_mfcc_3,0.0052919705833787125
breathe_mfcc_3,0.005503583673776857
breathe_mfcc_3,0.017154674962653015
breathe_mfcc_3,0.007536683925585379
breathe_mfcc_3,0.004534799849834317
breathe_mfcc_3,0.005483360950281105
breathe_mfcc_3,0.01753478743324796
breathe_mfcc_3,0.010577970700623211
breathe_mfcc_3,0.011132591354609173
breathe_mfcc_3,0.005904743902362862
breathe_mfcc_3,0.012431659103655705
breathe_mfcc_3,0.009682595812369842
breathe_mfcc_3,0.00845409978353055
breathe_mfcc_3,0.010493190765294265
breathe_mfcc_3,0.011325129339539537
breathe_mfcc_3,0.015072244426613757
breathe_mfcc_3,0.010551577862201908
breathe_mfcc_3,0.002085980805970751
breathe_mfcc_3,0.006426784692097098
breathe_mfcc_3,0.0048449541075477765
breathe_mfcc_3,0.00702105527403785
breathe_mfcc_3,0.005084445491141153
breathe_mfcc_3,0.004962752027397393
breathe_mfcc_3,0.0008669990593250572
breathe_mfcc_3,0.005007417451334334
breathe_mfcc_3,0.01443335200054606
breathe_mfcc_3,0.004680742816004259
breathe_mfcc_3,0.012837484321649962
breathe_mfcc_3,0.011005168203243093
breathe_mfcc_3,0.006257559112269122
breathe_mfcc_3,0.0030854784891906485
breathe_mfcc_3,0.001835123681158195
breathe_mfcc_3,0.016805344644722716
breathe_mfcc_3,0.005227744766382127
breathe_mfcc_3,0.00795971210277904
breathe_mfcc_3,0.00643340636470268
breathe_mfcc_3,0.006480256799549719
breathe_mfcc_3,0.015379342683686278
breathe_mfcc_3,0.0038174957929941015
breathe_mfcc_3,0.011074869554729638
breathe_mfcc_3,0.0022237079842512123
breathe_mfcc_3,0.009121713076035123
breathe_mfcc_3,0.010381222367426092
breathe_mfcc_3,0.009228230467240117
breathe_mfcc_3,0.024322932609701704
breathe_mfcc_3,0.0068547354224890765
breathe_mfcc_3,0.010532422433535906
breathe_mfcc_3,0.007646062420213804
breathe_mfcc_3,0.014522542098916832
breathe_mfcc_3,0.0024750976227505953
breathe_mfcc_3,0.014392890319822499
breathe_mfcc_3,0.007357861527312065
breathe_mfcc_3,0.010678024377854199
breathe_mfcc_3,0.0035847896328597105
breathe_mfcc_3,0.014706593679236022
breathe_mfcc_3,0.0064290892900346775
breathe_mfcc_3,0.0015763274828805287
breathe_mfcc_3,0.0027747422342678575
breathe_mfcc_3,0.00189485200144482
breathe_mfcc_4,0.023661855900908933
breathe_mfcc_4,0.012512198186501663
breathe_mfcc_4,0.008549848720862759
breathe_mfcc_4,0.009464660446924
breathe_mfcc_4,0.01839947106404556
breathe_mfcc_4,0.010189661750975486
breathe_mfcc_4,0.01650563632994838
breathe_mfcc_4,0.021202450005020704
breathe_mfcc_4,0.01408478372961503
breathe_mfcc_4,0.013357377697218287
breathe_mfcc_4,0.014433754125164884
breathe_mfcc_4,0.009067134543318861
breathe_mfcc_4,0.01532625544934156
breathe_mfcc_4,0.007538508593079423
breathe_mfcc_4,9.47119179163416e-05
breathe_mfcc_4,0.012029971732798619
breathe_mfcc_4,0.018535880992206818
breathe_mfcc_4,0.014640950864763153
breathe_mfcc_4,0.027415479158309365
breathe_mfcc_4,0.011035329866995253
breathe_mfcc_4,0.02684119815783451
breathe_mfcc_4,0.004479820034326258
breathe_mfcc_4,0.007297550802309638
breathe_mfcc_4,0.014390828677850935
breathe_mfcc_4,0.026599308816543907
breathe_mfcc_4,0.005013275532448838
breathe_mfcc_4,0.008778389728764144
breathe_mfcc_4,0.01846754040003014
breathe_mfcc_4,0.018230244495484542
breathe_mfcc_4,0.018292981126347328
breathe_mfcc_4,0.006122653308815694
breathe_mfcc_4,0.022401316886262557
breathe_mfcc_4,0.014506740964344499
breathe_mfcc_4,0.01897267850118417
breathe_mfcc_4,0.01357901019203144
breathe_mfcc_4,0.006494548837825726
breathe_mfcc_4,0.0005084745762711872
breathe_mfcc_4,0.010052186570463978
breathe_mfcc_4,0.019195175998807705
breathe_mfcc_4,0.01122958832228649
breathe_mfcc_4,0.008667432969284834
breathe_mfcc_4,0.02356407376850257
breathe_mfcc_4,0.01014106262155678
breathe_mfcc_4,0.004789653443257502
breathe_mfcc_4,0.007607840316841145
breathe_mfcc_4,0.011214141735246411
breathe_mfcc_4,0.005766193203674355
breathe_mfcc_4,0.008536769642578858
breathe_mfcc_4,0.007705048018671077
breathe_mfcc_4,0.009931764426976216
breathe_mfcc_4,0.002085523359210084
breathe_mfcc_4,0.00662070111995317
breathe_mfcc_4,0.005510711829230138
breathe_mfcc_4,0.0030079748921764122
breathe_mfcc_4,0.012043416929691287
breathe_mfcc_4,0.019926586404719213
breathe_mfcc_4,0.012784392850712747
breathe_mfcc_4,0.010955111065786343
breathe_mfcc_4,0.0053260866406493485
breathe_mfcc_4,0.014815323965177296
breathe_mfcc_4,0.0036467848721725184
breathe_mfcc_4,0.011739712645962479
breathe_mfcc_4,0.017651329842213747
breathe_mfcc_4,0.017394922450821974
breathe_mfcc_4,0.01325430581615545
breathe_mfcc_4,0.010975672706921524
breathe_mfcc_4,0.011046023314371477
breathe_mfcc_4,0.011945500791448467
breathe_mfcc_4,0.018689407429226767
breathe_mfcc_4,0.003687166602189813
breathe_mfcc_4,0.016250383781701263
breathe_mfcc_4,0.006946274015127245
breathe_mfcc_4,0.004821339846758117
breathe_mfcc_4,0.016169799517800107
breathe_mfcc_4,0.005360384134943673
breathe_mfcc_4,0.016181898923576087
breathe_mfcc_4,0.017468307041603515
breathe_mfcc_4,0.007084810537636175
breathe_mfcc_4,0.0204332514115121
breathe_mfcc_4,0.01500538888862236
breathe_mfcc_4,0.013585700363086642
breathe_mfcc_4,0.0031920127052141095
breathe_mfcc_4,0.012248911845736612
breathe_mfcc_4,0.010863108036070641
breathe_mfcc_4,0.010932705992989747
breathe_mfcc_4,0.013897745952121243
breathe_mfcc_4,0.025300007427134723
breathe_mfcc_4,0.009033055070200803
breathe_mfcc_4,0.006670105440233071
breathe_mfcc_4,0.010129359780018754
breathe_mfcc_4,0.010222584019109167
breathe_mfcc_4,0.008271450639712812
breathe_mfcc_4,0.01756965205947446
breathe_mfcc_4,0.014162125595394617
breathe_mfcc_4,0.0046216760977000095
breathe_mfcc_4,0.015263531535213041
breathe_mfcc_4,0.009359536132057313
breathe_mfcc_4,0.006238977681462686
breathe_mfcc_4,0.013758616399096082
breathe_mfcc_4,0.01651079829930171
breathe_mfcc_5,0.007528700812844751
breathe_mfcc_5,0.005997750097121338
breathe_mfcc_5,0.00852627353954049
breathe_mfcc_5,0.016321229062282398
breathe_mfcc_5,0.010814726951389084
breathe_mfcc_5,0.009618992197078452
breathe_mfcc_5,0.006640199942560716
breathe_mfcc_5,0.007828770020287382
breathe_mfcc_5,0.004784947954773042
breathe_mfcc_5,0.011956407887310349
breathe_mfcc_5,0.014800789012342266
breathe_mfcc_5,0.015695887420370425
breathe_mfcc_5,0.003941410187985539
breathe_mfcc_5,0.00808843150274413
breathe_mfcc_5,0.012428928311741024
breathe_mfcc_5,0.008221611014838924
breathe_mfcc_5,0.005914830501258923
breathe_mfcc_5,0.007363058141593322
breathe_mfcc_5,0.003950952354302073
breathe_mfcc_5,0.008286862135854382
breathe_mfcc_5,0.005896025622514452
breathe_mfcc_5,0.002352696048665422
breathe_mfcc_5,0.006843371477445896
breathe_mfcc_5,0.006792189568175027
breathe_mfcc_5,0.010960075390863825
breathe_mfcc_5,0.011845082336527512
breathe_mfcc_5,0.009886085913214571
breathe_mfcc_5,0.003974789942623596
breathe_mfcc_5,0.004006325477284356
breathe_mfcc_5,0.007427653816218578
breathe_mfcc_5,0.010710920429402478
breathe_mfcc_5,0.013258608874029298
breathe_mfcc_5,0.008648589701839618
breathe_mfcc_5,0.003284123211450348
breathe_mfcc_5,0.0060691849732722345
breathe_mfcc_5,0.006324313938152898
breathe_mfcc_5,0.00839787098545651
breathe_mfcc_5,0.010570475032920992
breathe_mfcc_5,0.011049418713124624
breathe_mfcc_5,0.036153284902587055
breathe_mfcc_5,0.009939882545375178
breathe_mfcc_5,0.032733207527196016
breathe_mfcc_5,0.004982428624277712
breathe_mfcc_5,0.008120096622030058
breathe_mfcc_5,0.0024208412510785485
breathe_mfcc_5,0.010222865914202944
breathe_mfcc_5,0.014465130526663745
breathe_mfcc_5,0.015264359384564425
breathe_mfcc_5,0.006762773388958179
breathe_mfcc_5,0.006449673083430803
breathe_mfcc_5,0.004010181240983793
breathe_mfcc_5,0.011062723882572805
breathe_mfcc_5,0.010833968822136964
breathe_mfcc_5,0.014530720528117873
breathe_mfcc_5,0.007771491206338708
breathe_mfcc_5,0.011031670580124402
breathe_mfcc_5,0.004965903989043847
breathe_mfcc_5,0.007827110201967207
breathe_mfcc_5,0.002399154774540796
breathe_mfcc_5,0.005577082570098573
breathe_mfcc_5,0.017906189364184623
breathe_mfcc_5,0.003769714703160945
breathe_mfcc_5,0.011577566839624574
breathe_mfcc_5,0.007954569645636926
breathe_mfcc_5,0.002171544005896993
breathe_mfcc_5,0.005588845909714657
breathe_mfcc_5,0.004713970029322146
breathe_mfcc_5,0.01343757929322986
breathe_mfcc_5,0.010187403738673238
breathe_mfcc_5,0.012967312531042986
breathe_mfcc_5,0.00372147942252899
breathe_mfcc_5,0.006487575092438702
breathe_mfcc_5,0.009844575622787675
breathe_mfcc_5,0.011410292081175825
breathe_mfcc_5,0.01490849598133571
breathe_mfcc_5,0.0011530511612991407
breathe_mfcc_5,0.00933421418123585
breathe_mfcc_5,0.00726212753301282
breathe_mfcc_5,0.004111112748952969
breathe_mfcc_5,0.003935200297574147
breathe_mfcc_5,0.014930017047532688
breathe_mfcc_5,0.004388902498399917
breathe_mfcc_5,0.00775156206527552
breathe_mfcc_5,0.009060370663553398
breathe_mfcc_5,0.01268754556357755
breathe_mfcc_5,0.009734975691316336
breathe_mfcc_5,0.006679528483629436
breathe_mfcc_5,0.0028263262859446726
breathe_mfcc_5,0.018971381560711223
breathe_mfcc_5,0.014096834258065327
breathe_mfcc_5,0.0004225352112676113
breathe_mfcc_5,0.01546215810041639
breathe_mfcc_5,0.00422118250841369
breathe_mfcc_5,0.012691148949255604
breathe_mfcc_5,0.008812120686660834
breathe_mfcc_5,0.011006278583820028
breathe_mfcc_5,0.008495095789348699
breathe_mfcc_5,0.0034232875985131233
breathe_mfcc_5,0.025720981815698048
breathe_mfcc_5,0.004757644997942385
breathe_mfcc_6,0.00960869589042556
breathe_mfcc_6,0.012451563916150004
breathe_mfcc_6,0.006601257675615399
breathe_mfcc_6,0.00807438521620314
breathe_mfcc_6,0.007229572923029786
breathe_mfcc_6,0.036303644200488226
breathe_mfcc_6,0.0035559378965456167
breathe_mfcc_6,0.00644087505083875
breathe_mfcc_6,0.0009916543937162515
breathe_mfcc_6,0.008948629139233335
breathe_mfcc_6,0.01468244426531328
breathe_mfcc_6,0.009615493620124597
breathe_mfcc_6,0.005504939889137447
breathe_mfcc_6,0.017846927602027825
breathe_mfcc_6,0.014580117242752535
breathe_mfcc_6,0.016437941380038602
breathe_mfcc_6,0.005479957899897948
breathe_mfcc_6,0.009680327435320582
breathe_mfcc_6,0.010572315258766922
breathe_mfcc_6,0.010945775031377647
breathe_mfcc_6,0.01970973487737482
breathe_mfcc_6,0.015084551829604146
breathe_mfcc_6,0.009440925405298806
breathe_mfcc_6,0.019365134320210156
breathe_mfcc_6,0.006419498277635628
breathe_mfcc_6,0.0067732307539716645
breathe_mfcc_6,0.01776031885156094
breathe_mfcc_6,0.010238257674589007
breathe_mfcc_6,0.01011593094034511
breathe_mfcc_6,0.01099682099490615
breathe_mfcc_6,0.01918980168857266
breathe_mfcc_6,0.005331195051666275
breathe_mfcc_6,0.007228459382615241
breathe_mfcc_6,0.007671702244174088
breathe_mfcc_6,0.020126624674982437
breathe_mfcc_6,0.014124628771386441
breathe_mfcc_6,0.019771937605029596
breathe_mfcc_6,0.004340536263860065
breathe_mfcc_6,0.009380145878821484
breathe_mfcc_6,0.014418337313979518
breathe_mfcc_6,0.016275462003362103
breathe_mfcc_6,0.006731030278637339
breathe_mfcc_6,0.017299999374739236
breathe_mfcc_6,0.00574617899228668
breathe_mfcc_6,0.005077070529685801
breathe_mfcc_6,0.013572772520462514
breathe_mfcc_6,0.011222080919586621
breathe_mfcc_6,0.022862404580448765
breathe_mfcc_6,0.00906349745598501
breathe_mfcc_6,0.007723030007600943
breathe_mfcc_6,0.008422739906770692
breathe_mfcc_6,0.008540537661376425
breathe_mfcc_6,0.012483401022055802
breathe_mfcc_6,0.011860413761820702
breathe_mfcc_6,0.018014712886617296
breathe_mfcc_6,0.016775079593256966
breathe_mfcc_6,0.033212781077013066
breathe_mfcc_6,0.02029886727688108
breathe_mfcc_6,0.001583208010070508
breathe_mfcc_6,0.008666548748779467
breathe_mfcc_6,0.009123275479367527
breathe_mfcc_6,0.008263326352504007
breathe_mfcc_6,0.005511204327024056
breathe_mfcc_6,0.011291633605481405
breathe_mfcc_6,0.013836203532059459
breathe_mfcc_6,0.01230305580611215
breathe_mfcc_6,0.008728216904137795
breathe_mfcc_6,0.01855895150745607
breathe_mfcc_6,0.008694031763121068
breathe_mfcc_6,0.008607744451040976
breathe_mfcc_6,0.021276823389369932
breathe_mfcc_6,0.011724919449382832
breathe_mfcc_6,0.0022711389307723557
breathe_mfcc_6,0.013733651384550577
breathe_mfcc_6,0.0010994165972139504
breathe_mfcc_6,0.00690210767306392
breathe_mfcc_6,0.014596031763384294
breathe_mfcc_6,0.010621474075785495
breathe_mfcc_6,0.006886288782039636
breathe_mfcc_6,0.005550186449708165
breathe_mfcc_6,0.008156942433185549
breathe_mfcc_6,0.008714180257626079
breathe_mfcc_6,0.02964673926154115
breathe_mfcc_6,0.011762702383786239
breathe_mfcc_6,0.015269634819838687
breathe_mfcc_6,0.011321076991848138
breathe_mfcc_6,0.007527699611858752
breathe_mfcc_6,0.009617274516280708
breathe_mfcc_6,0.010103088383692007
breathe_mfcc_6,0.019008656006814183
breathe_mfcc_6,0.011776129810583031
breathe_mfcc_6,0.006668597003117734
breathe_mfcc_6,0.009386353948363367
breathe_mfcc_6,0.02531995748612346
breathe_mfcc_6,0.0110740837916132
